x,y,token
48.738377,-25.985085,blubber
-27.499706,9.577037,Bond
-30.760036,27.38761,Alas
-35.77004,-28.654776,compel
-29.996328,-47.42898,Ai
-25.248669,-18.363993,smiteth
31.330883,-2.435795,ribands
-41.872665,-35.425766,Shunammite
-13.751348,30.397354,fun
9.435394,-22.936401,drums
34.04615,27.11097,proudly
22.960682,-23.517574,offing
-4.6517754,16.22794,France
-24.903101,-17.215044,rejoiceth
52.10442,15.958073,Crow
14.582342,-23.293318,mellow
15.8546505,38.27036,tranquillity
21.708689,-42.54318,Carolina
15.233911,-29.750458,throes
24.140686,-14.669314,drama
40.402237,-17.06947,perched
0.8844084,6.4729886,personality
5.1122737,10.482204,horrible
13.660032,-2.8513265,Bay
-26.761318,33.757175,didn
4.4973354,-37.805096,spear
-47.313255,-50.12658,Nahshon
46.05593,23.15647,reflectively
1.7340739,-31.376335,melting
23.608072,-31.204508,expanding
-10.408866,1.0366504,foreknowledge
35.385803,-2.3417478,sleeper
21.09535,-35.451115,Forth
16.846622,23.327187,graces
-12.9752035,2.9766958,revolt
-17.63254,-15.973473,holpen
45.49335,27.03008,landlady
-22.23047,34.257183,sure
-0.46121028,38.8269,authority
2.7932072,29.290543,administered
-7.0528164,3.9055743,list
-37.97173,-47.14218,Ephron
-1.9059776,47.08112,Coles
-30.81389,26.866362,Brother
3.277549,-21.413126,Satan
15.049247,20.52203,exercises
36.118702,-4.165911,fired
-5.82895,24.121937,feign
-46.744488,32.30565,Guild
0.46336055,-8.02458,conquering
-1.8243928,36.52853,banish
-36.717335,-37.50441,Rahab
-3.4182887,-28.833311,traffick
-30.808989,5.0451655,commands
4.94655,-1.0625453,flavor
-2.3369029,-13.924655,compact
-44.171654,8.322021,cheere
-23.607252,-31.60742,kingdoms
28.287294,-22.32814,tremendous
-32.42234,-48.329254,Mahanaim
22.008512,15.987161,incredible
-32.32633,-37.347588,prison
-15.192813,-3.8075933,languages
18.69583,51.39914,income
44.211372,-11.15827,cloak
-43.556644,8.992855,sway
42.359997,-30.508865,curled
-20.454449,-15.360731,healing
-49.86907,-17.995481,saith
37.299854,-12.346173,toss
-24.373257,-43.47087,Ar
-12.935542,32.44596,detest
13.258233,-1.4128367,Canallers
9.818131,41.371536,remembered
8.595715,35.753784,meetings
48.84274,-7.148037,plate
35.522686,13.9899435,from
-37.413143,-12.721782,merciful
-48.651947,10.170946,worke
-20.167253,37.294193,knows
-38.598267,-10.424188,supplications
48.970646,-1.892345,boots
36.477898,-30.016785,twigs
-8.653152,36.507587,worst
-21.35175,7.681635,chanted
20.415604,30.889315,animating
5.075714,-47.329185,woven
-43.743435,-20.44524,Prophet
-14.74996,26.35456,poor
29.45229,32.566998,polite
23.897867,16.291065,comic
2.3346486,21.460283,exists
-53.349773,-10.190453,And
-4.1602745,52.364075,dislike
9.694462,8.741742,substantial
-3.9407403,-11.496487,absorb
9.421414,33.28205,adapted
46.154327,5.4493175,shriek
-27.391731,29.03038,hey
4.886393,58.244,entirely
32.54499,34.397778,recollected
15.180168,-19.162668,visible
32.72534,-28.261892,athwart
3.5112493,-34.303402,pits
-11.67643,16.25611,gossip
51.0236,-11.110351,pulling
-33.94469,-9.805672,godly
31.872084,-29.139002,bayonets
-46.40004,11.093802,poyson
9.985431,-14.618452,beholds
14.329285,54.270317,decision
3.9296188,38.41462,provocation
9.395308,-50.881603,towers
3.480589,-3.351573,palate
24.543844,-10.523319,lawns
24.120981,-8.06992,bored
22.059366,25.77387,reluctant
32.988804,4.4199166,pages
30.369217,32.076942,eager
13.450888,26.789104,eloquent
-7.4412284,-28.380781,grows
-33.371693,-44.803215,Argob
-40.722363,-39.06209,Josedech
-47.729397,30.581623,Macb
-15.289871,18.784517,April
14.106879,43.641483,entertained
-14.237885,-26.529562,shaketh
-23.382334,-17.04588,serveth
-28.792282,1.2758852,Trouble
-44.37429,11.491451,Serpent
21.198593,27.211676,impressed
-18.138987,27.028534,Lobster
53.484726,3.2195687,looked
-26.1139,1.7946922,causes
24.70072,-9.39324,crutch
-36.764538,-51.4841,Dan
-56.573822,-21.00688,35
-16.63323,-26.102448,hell
9.471741,2.4314506,minding
-3.286492,23.78303,representative
11.979931,-17.322025,harmonious
-36.8122,-15.446287,majesty
-3.5250592,18.719088,Parliament
26.388483,9.794414,curious
30.138102,-7.381471,daisies
20.578924,-0.9653352,sharper
-41.89814,9.746097,Duncan
43.9132,28.800276,Piedro
12.618566,-21.079636,sounding
-21.421429,-12.477772,abounded
21.739887,-30.026127,loftiest
33.65604,-5.0528126,Leicester
23.346056,-18.971697,ghastly
7.5645704,-29.780676,nostrils
38.19008,-21.817621,loosened
5.897649,54.270203,claim
15.588934,15.679847,precision
-18.412128,-37.006454,entereth
-35.87009,-45.32171,Kedar
-4.2547064,-45.289047,bottles
-47.783497,-12.51506,Forasmuch
4.274508,-29.420753,hidden
-31.22989,-35.13063,pass
-22.09459,-10.678141,idolaters
-18.520939,40.383682,cheerfully
-23.56129,-42.265606,removed
-32.94028,11.3606615,Ring
-37.224823,-14.834243,Creator
-32.670746,11.64106,Seyton
-43.197678,38.578888,://
14.200262,-28.684404,crowned
-43.004433,-39.47287,Abimelech
43.477734,21.641735,lowering
-41.95766,-42.43291,Bethlehem
4.6008263,-15.399646,Africa
-41.099854,10.876195,Seale
-12.170606,-36.434383,houses
-38.377296,-34.07679,Herodias
15.015708,-18.099646,itself
17.014828,37.34741,cordial
-10.052146,-20.742407,estimation
34.940014,-26.970304,springing
18.976763,-18.95707,circumference
2.4534886,31.935368,reserved
-5.379032,-5.7915697,sweeter
4.83003,0.52853686,funeral
-50.773613,11.81325,flye
-46.18685,8.517204,Funerall
45.19077,11.745979,London
14.25958,34.302204,naval
8.048572,-12.9186,Years
-7.182622,27.0134,humor
38.826157,-19.608982,biscuit
0.76861066,22.756586,indicate
-29.996178,-38.057426,prospered
-29.395824,-51.502613,Heshbon
-7.718316,-37.59182,shave
-13.272844,-33.74416,diverse
15.870855,52.450504,cheerfulness
15.948975,-20.319855,fades
23.97759,-33.26333,grazing
27.835764,30.741083,announcing
30.418547,-32.25413,rising
-39.026024,-55.909454,Jehoash
-18.395924,4.440864,lead
11.774646,-12.603495,Fearless
43.843895,-25.858583,socket
26.890467,17.132498,first
-11.886639,7.5431075,longing
-8.481978,35.104836,care
7.269085,-17.533464,Cherub
-13.00635,-3.3678937,revive
-19.138384,-36.675568,victual
-9.267753,-28.464792,wax
-18.082535,-19.621538,touch
45.926964,-32.175175,buttons
-1.767331,-40.07896,branch
49.48318,-13.680132,peered
35.79913,-10.711072,lightly
49.674686,-7.296654,leg
-1.0140945,-5.1959634,Proud
-2.196448,15.490192,uniforms
-26.492737,-17.568874,sweareth
-21.88864,-35.513092,portion
-4.465413,11.349732,Portsmouth
-18.233591,-16.876343,strong
-7.2469587,40.83751,lacking
-2.0701635,-32.35233,broken
-25.832205,-4.208647,herein
1.0111966,-39.0049,trench
-25.02716,-30.310043,bondmen
-12.8247795,-27.923784,teareth
-7.4607334,-2.835617,prostrate
19.4452,-15.622873,breaths
44.93507,-6.469543,twisted
-14.6732025,-0.8069121,infinite
55.539547,-7.4967546,hammock
-2.9172359,49.169804,person
-10.707166,34.581314,mysteriously
55.745464,6.0498962,ran
9.605942,36.82937,comprehending
-32.59163,-7.238871,peradventure
-33.72537,-21.22179,sworn
-34.08781,-31.651188,Tahpanhes
24.82798,-21.21021,mariners
19.119335,38.196117,terrified
-36.16713,-14.608076,saints
23.196417,37.609623,placed
-5.6893067,10.848803,gout
-19.064404,-31.591522,refuge
-1.5145345,57.055,anticipated
49.063297,19.715805,Tom
-37.859493,-46.099464,Tubal
-46.63206,-13.476782,Hereby
6.541309,27.575718,preventing
49.212433,-9.019757,waistcoat
-48.404125,9.867055,betweene
-16.59399,30.018026,pudding
0.52375704,-38.417355,storehouses
27.987352,-20.593721,impelled
-0.0979118,-45.1166,wool
48.95067,-20.874844,crossed
19.793438,8.417481,concrete
18.152544,-20.722973,feeds
25.180038,39.98553,earliest
-35.43163,-1.587243,send
-15.386544,38.18078,business
-26.469896,33.86245,wasn
56.54036,-6.934751,Ahab
24.808786,-8.566844,billiard
-24.970552,-17.028355,rebuke
-47.50165,-4.945228,Doth
8.708936,9.117627,allegory
-15.964872,30.470592,cleverer
-26.983505,-17.980743,feareth
-1.6317707,33.53665,discoveries
-9.101008,-34.52592,field
16.929392,-7.280514,trampling
31.886457,-20.674145,blindly
17.793537,-12.369926,moisture
4.6408267,15.796429,efficient
18.196901,-20.58944,convex
35.56189,-1.1333641,berth
42.778614,-30.055834,pavement
-28.449226,-21.236252,kin
-4.802047,-24.449747,egg
8.011977,-26.248497,strangled
-18.6661,-20.600998,mar
-28.143373,-4.8138976,proverb
24.902355,14.267529,prosaic
-17.86013,-27.271408,deliver
27.918535,-5.446878,sucking
-10.568478,-20.110035,sell
37.65341,-30.351017,immeasurable
22.694962,15.394748,artistic
-1.1274482,-52.842,curtains
-39.325375,-55.61914,Rehoboam
26.035248,56.757545,Harriet
2.0611691,-35.43841,lay
-2.6234736,48.701557,charitable
2.358939,-1.8122153,inclining
-38.91368,16.222488,Drumme
12.742509,-4.658249,bridle
14.803778,-19.165731,sphere
1.1649603,50.94357,connection
8.986872,42.71579,class
6.0654106,29.539984,fortunes
6.118572,-3.545506,Horrible
-0.9290801,23.401934,thoughtless
11.571218,-35.210423,shine
23.34334,-31.04946,circling
23.662132,28.53841,renewed
-8.27555,45.692078,grieve
-35.93018,4.6099634,Best
-41.667156,17.72597,Lenox
4.194944,-49.817272,brim
39.689487,-13.676111,luggage
18.706388,36.317852,permanently
2.021531,-25.284986,bearing
43.11243,-9.5924425,hind
38.073536,-14.546885,bellowing
20.855728,-10.5375395,lingered
-8.960487,2.8470721,comparisons
0.53639203,25.791037,found
41.87836,-14.719573,wicket
43.966114,-9.625395,lean
-40.492573,33.656437,RYAN
36.934254,-17.284939,hats
43.665264,-9.6686325,cropped
-24.52767,-28.365404,hallowed
43.414577,-8.515021,shaved
20.110617,42.011723,parting
-44.42432,-49.840225,Shechaniah
-12.438323,-34.66549,desolation
26.111027,40.75311,lodgings
-6.2404737,59.636444,telling
-33.672283,-15.424741,establish
36.237637,-16.56057,flexible
26.590342,5.93391,headway
-5.1570783,-20.466038,devout
12.169619,-20.330023,Music
37.75137,-4.150167,frantic
-31.688402,-44.91607,slew
-29.097652,22.240507,Joy
-42.943394,-46.255543,Shelomith
2.3457954,-20.357431,Powers
35.387573,-28.195154,bridge
39.52331,-21.871132,gap
-9.282926,0.01728062,Matter
49.68302,-19.400505,bulwarks
-41.207603,25.357704,remembrance
-17.666475,-33.43695,standards
-6.350836,53.429142,cared
19.19549,0.72021353,finer
-17.859154,17.886595,bite
7.092001,35.250767,characters
11.861696,35.634636,proofs
-3.3375516,8.920194,parley
1.1492833,14.191929,Court
-55.846756,-21.484829,40
-15.676712,11.806412,artful
13.973019,36.02917,disagreement
38.07583,16.848873,have
-51.520954,-20.03765,76
-13.001358,-43.079296,ministering
-42.94058,28.064001,000
-18.9865,-31.177206,fortress
48.656364,0.29531848,heavily
39.2204,37.7439,girl
-35.91752,-42.552055,Solomon
5.266636,-37.25468,arrow
0.033366993,16.405857,F
28.862614,-0.6417035,hastening
18.849321,26.393541,invariable
-37.70362,-27.333647,Vashti
-47.195797,8.144895,Daggers
-22.51522,45.230396,everything
-7.897455,37.696987,learning
-1.9962804,-27.40373,Wash
36.80008,-3.7018058,slouching
-2.3500316,-14.433934,shows
26.355862,48.244804,Morton
-31.79436,-50.802773,villages
-1.8369157,-21.4891,Two
-1.8315772,-12.68667,spheres
-3.0650306,41.089184,agreeing
-31.94979,30.544966,humbly
-0.02386478,-25.257065,earth
13.787269,50.635952,expressed
13.850272,23.334486,deliberation
-14.702037,-16.226267,ridden
-14.61783,19.702454,plenty
-27.227676,-42.59379,discomfited
-5.941517,29.452164,annuity
-3.0186174,48.039738,apt
47.679695,-7.258184,knee
28.555588,-3.1263702,tatters
-24.26006,35.92124,signify
38.48035,-1.3750281,walking
-11.524583,13.416793,Pan
-18.485659,-25.440954,yea
-9.958417,-15.299945,comely
15.1490345,-12.552966,sharpest
-38.743786,-5.4699526,madest
-25.868813,-16.859072,reproof
30.01509,-32.238064,ascending
-7.9800415,-1.8658727,Mankind
-39.323048,-13.646338,praises
-22.188406,-10.592411,covetous
-16.493902,-36.861153,roes
-0.18826993,2.0389926,orderly
-21.745247,-56.140198,musick
-16.154425,-18.514416,feeble
-43.621456,-17.453499,lawyers
-18.31227,39.698513,checking
-46.38732,-11.919061,Tarry
1.0595963,-4.9720283,pendant
6.5030785,-44.158688,band
2.0129514,-43.159992,knives
1.7961682,-8.518801,grains
-46.29542,-16.930058,Whereunto
23.206429,34.60634,excursion
-5.983033,-8.566074,joys
-34.406643,-2.6043267,lend
-9.748855,20.485594,Giles
-35.366615,15.760411,Point
-16.596796,33.9322,going
37.54666,7.8251386,magic
33.850967,-0.16105542,withdrawing
19.863388,25.647402,contemplation
3.924279,-5.4986234,Sub
-34.74009,-14.750646,salvation
21.152615,12.488258,series
32.81854,13.083163,awed
18.37501,-23.839329,muscular
-45.537823,-28.977915,prophesy
39.808838,-12.310917,braces
21.546337,5.180657,bustling
45.220898,-32.676933,coloured
-34.378056,21.414825,Field
-48.222942,-0.87256444,:
0.39781135,-48.411423,needlework
32.424225,1.003167,aghast
-47.878986,11.2577305,beares
46.160065,-22.742609,coils
-15.500779,29.58859,anarchism
-5.392209,-26.949036,prune
40.25707,-16.06759,peas
-48.87523,-17.901648,71
20.357574,4.833954,disorder
-9.783426,1.9153801,illustrious
-26.358229,-8.3800535,ways
4.8380136,33.931557,pitiable
-24.521044,-27.204208,statute
39.191742,37.65762,gentleman
43.8104,-21.637758,tow
20.055473,-27.390413,innumerable
-38.551773,13.037463,teare
-21.649895,-26.275036,possess
-8.51835,-0.3859437,United
55.41709,9.966621,catch
-0.26726717,29.669722,subordinate
-18.52971,-15.667436,suffereth
4.4847903,47.567333,attractions
16.568998,-33.29316,fluid
-2.9285324,17.927464,Burgundy
-39.3211,-39.61666,birthright
7.7082777,-32.294056,shaken
35.3663,0.20085199,using
-42.66391,-32.822517,Festus
-56.75545,-20.599796,19
7.1799736,-31.103422,stumbling
35.151592,15.6647415,to
-9.608286,48.41153,accepted
1.2312381,46.298267,attached
10.05679,28.04571,foresight
-20.782177,30.948109,genially
-40.503216,13.08617,Arme
4.506588,41.45559,gratefully
-11.51575,1.3336698,impaired
37.495865,22.677675,idiotic
23.386301,-4.2723055,mess
29.885782,53.91881,Clay
46.617702,-20.34784,chocks
45.109325,22.363503,gloomily
15.253236,-17.00614,Illustrious
25.261953,-6.859078,wayside
50.521698,16.304361,Half
-0.105757244,47.513508,natured
-10.323776,5.8294907,Thenceforth
-38.652287,-18.60719,baptized
9.092871,-4.4635997,hoot
52.252075,-11.213955,slipped
-29.735497,27.787199,oh
-5.9140763,44.946255,confessing
25.413557,42.012154,dining
-31.110828,-24.08782,intreated
15.021401,32.964256,overcame
46.76587,22.8451,nodding
-23.304283,-29.420424,caused
-6.16852,-19.279587,wail
12.287882,55.818684,interest
22.037373,-24.402626,shops
-33.22793,-36.951225,Naioth
-7.455953,-39.91779,raw
-29.050087,-8.964121,defence
26.44134,-14.527749,thoroughfare
34.2342,-6.0733795,nibbled
6.0498095,-16.31658,frontiers
-14.613189,-27.621393,leadeth
-6.8111286,-32.994995,locust
18.801546,50.275486,intercourse
8.596763,54.6076,consequence
7.5851216,32.6488,involve
-13.801298,10.3523035,adhesiveness
-15.233255,34.947994,piped
-23.945662,-45.713284,Tabor
-27.96875,-33.09497,near
24.001345,-15.6875,recoil
40.26315,-28.442728,downward
13.207057,22.283249,pondered
25.911755,-12.926034,perspective
-26.86192,-38.705875,valour
-30.78482,-48.143322,Ramah
-57.34758,-19.62085,2
12.503244,-24.229315,sleeps
23.345049,46.896393,alluded
-10.022558,-5.873174,puts
-51.15741,-12.835331,Sing
-45.6806,-17.723606,146
16.050997,-24.754156,masculine
28.741497,-27.741468,maze
39.399136,-29.864971,sparkling
-37.21867,-51.4895,tribe
22.31733,18.152227,impression
-6.306928,-51.111332,mules
-30.695807,13.2796135,Scull
10.144522,-12.031116,Following
6.0610948,55.518982,account
-26.906277,-47.795025,Gibeon
21.027666,3.6660907,overwhelmed
0.6468867,26.002504,lain
19.548033,12.893839,sagacious
45.147087,7.347505,harder
9.134288,35.423763,exposed
9.08176,-9.555387,infancy
29.587372,-19.965559,piazza
14.737152,14.191415,vulgarity
-27.699947,-10.658188,understanding
-45.63902,-49.995197,Akkub
9.9779215,-14.756592,Innumerable
-20.163523,26.00235,Shadow
-23.45349,43.90906,else
-20.159039,-39.404774,defenced
-7.5742097,-4.320413,transcendent
-17.757559,16.1453,Italians
35.205917,-16.701057,swings
1.2496897,-5.1536093,Graces
33.59283,46.81794,gentlemen
-33.296955,-48.216904,Aijalon
33.257233,-35.942123,noiseless
-22.526367,-12.12718,disobedience
28.611895,-15.282076,oval
-9.928554,-57.612408,thirteen
-0.64972454,-43.909748,traded
20.776463,24.404806,guarded
45.46995,19.555822,Professor
-10.913709,-42.587345,thereunto
17.248999,46.320587,submitted
23.190609,-27.267582,passengers
-36.91826,36.682858,THEY
39.246727,-16.587076,oaken
-32.5687,5.475419,resign
23.41349,22.394371,sensation
-30.706673,-49.62332,Gaza
21.500933,-32.722145,Served
31.239973,-26.375877,undulating
43.376102,6.9601746,Coon
13.710766,-6.817257,strokes
-5.5796843,32.634926,aristocracy
27.372961,-18.034399,pitiless
56.39024,-6.0912714,Radney
41.13046,28.032045,Peleg
20.191896,-18.775242,Crete
-47.402367,-11.301455,Rejoice
19.860558,9.276122,inscrutable
24.25242,29.741571,carelessness
-25.278101,-7.40481,wonders
34.869514,-6.1319976,Jolly
1.8910028,-27.997284,grind
10.270933,6.731166,based
45.77256,5.616106,whistle
-25.75676,-23.21267,fatherless
-6.142014,39.93251,dismiss
34.794643,0.7690535,claps
26.895903,50.99364,compliments
1.2756236,4.646316,enters
18.433428,-15.593718,uppermost
-4.6076536,51.31912,believing
-27.675798,-34.58509,carried
2.782333,28.224377,circumspection
28.974865,-8.294016,soap
-21.184528,32.894447,".'"""
7.8147025,-5.5143642,defeated
13.540301,50.29414,cordiality
-51.750313,10.45835,euen
-8.986917,-48.294914,bullock
12.743775,0.45339638,monk
-2.8282106,-12.962339,labor
43.617043,-21.591827,strip
-7.032287,45.34584,reason
26.245262,-26.097174,flaring
-57.044888,-20.462492,32
1.563215,-37.813084,mule
42.60551,15.036146,Lazy
-39.18821,-35.80327,born
9.186258,23.805353,seeking
-49.0591,34.434654,Gho
37.00045,12.094864,hedgehog
-37.27758,-40.649094,Ehud
-38.674545,6.95573,Fellowes
29.209763,3.5607514,questioning
15.62516,-27.062147,Under
11.641233,7.585635,revelations
45.657047,-33.84316,grey
-31.599846,30.612143,Please
18.566643,28.395586,naivete
-48.740337,34.304054,Knocke
9.965588,46.91432,slightest
-30.057247,-5.950582,whips
-36.73843,-51.442875,Manasseh
39.126926,-31.399807,drooping
-6.89664,32.003574,besides
40.349342,-32.82483,huge
15.949313,41.500214,delayed
-2.3214338,-20.60833,times
9.496845,-27.825623,thunderings
-24.394596,-16.002726,intercession
3.594585,-4.485685,Allah
17.417189,10.976583,navy
8.381,2.7640536,sobbing
41.64256,-13.378817,Dagda
-19.11516,-9.94114,witchcraft
-20.517687,14.476656,naught
-21.511229,23.305336,('
11.835166,-24.740433,Around
2.8998628,-40.67192,net
-19.403975,33.478184,best
35.35161,-31.875505,underneath
4.951982,48.295918,worldly
-25.547886,9.17121,ignorantly
27.067097,48.773647,Suckling
-45.095383,-16.940699,125
40.128777,13.315062,he
-29.129532,-18.917835,transgression
12.198109,43.559315,detected
-24.84655,20.790316,Kill
19.039923,50.5909,neighbourhood
-47.527878,-10.711561,Be
-1.4109935,-29.001196,baldness
-4.061762,-42.0025,graven
-36.349976,22.68879,whoever
11.704213,-13.538757,linked
31.213377,-1.6375983,wriggling
52.95864,-2.8678913,outside
7.5070667,0.22613789,juggling
-34.02802,21.875957,City
5.433398,34.33836,speculation
26.152378,-26.170586,clearing
-37.695568,15.126964,Cry
-28.224455,9.883247,Women
37.151848,-29.75545,waved
16.51422,40.101105,assuring
-46.76913,10.859546,minde
-14.558856,-48.44281,sabbath
43.79396,-4.4311643,snatched
-47.591896,-20.020454,107
42.473106,-15.195133,middle
45.2776,27.684488,Ben
-21.460037,-18.290434,useth
-8.149467,21.13547,Chip
-56.857445,-21.05683,31
22.601757,-1.0634521,cowardly
-7.102011,36.63094,Any
-29.206018,-0.17796625,converted
12.339999,46.24406,overcome
6.29067,-12.967937,Jersey
3.4419367,14.865924,theories
-3.7666776,2.331204,conformity
-8.914459,-58.842278,four
-45.555794,-50.593567,Binnui
-5.8327127,47.137722,reconciliation
42.986206,-27.473055,hearth
-34.43247,2.701924,henceforth
-31.328297,3.7646403,sovran
-4.013396,25.792572,dissent
-31.337276,4.0322967,worthier
33.789673,-11.123559,ribbon
-6.771785,29.506392,measles
7.8254356,-33.751415,whirlwind
5.4143953,49.746693,manners
3.4760926,44.009983,bribe
25.41173,-5.0796266,worsted
13.501445,31.356117,representations
-33.852325,6.400517,yeeld
34.710297,42.77843,tea
-24.786713,-0.49278566,hating
-28.732618,30.490446,Bunger
-33.992832,10.409309,haire
9.657057,-24.40358,wandering
28.356848,-24.305208,threading
6.99557,29.993713,division
-41.050648,7.0197773,damn
24.302973,-39.479862,machines
22.180868,-36.746677,pennants
-4.7291164,49.721107,complaint
-5.598177,-14.273978,persons
33.238224,-9.053034,stiff
-39.06767,-33.663906,Archite
-10.530677,10.095115,transplanted
39.18939,-8.741905,blinding
9.340489,52.377205,influence
-42.938274,10.330466,Truth
13.405859,-15.981464,infused
-1.2414563,-48.542442,liver
45.20426,-9.755358,fur
11.77721,-43.647472,cormorant
1.9822855,26.404448,outwardly
15.4987335,53.944164,agitation
41.622948,32.151512,Gresham
43.423935,7.2464533,garraun
-46.70806,-47.673897,Shimei
43.097607,-26.50291,angle
-48.113335,33.48249,Kin
-10.099019,35.52297,persisted
-32.22714,-37.264843,dungeon
-23.08798,13.006578,Sons
-8.362092,46.28752,withhold
-25.726576,39.763233,shall
9.259051,17.641266,Nantucketers
-29.990294,-25.452564,kindled
8.237286,-9.284656,List
18.202171,-10.033724,malignant
31.91429,-30.811033,Shot
-44.118225,-48.311203,Nahath
-5.231733,4.822062,disputes
24.040667,31.01474,marking
-20.360561,-1.3003904,aright
3.6436257,-20.82687,angelick
2.4875908,28.173359,restlessness
-36.39727,9.421745,bene
10.7686,53.216373,habit
31.73448,-9.6398945,plaid
44.79777,20.840431,Hood
-48.862286,9.55192,Caius
32.05391,-32.36824,hangs
38.659584,29.857826,Claude
-44.45562,7.5369716,Doe
0.16026805,14.663736,June
16.65452,-27.77728,enclosed
12.049431,35.58696,economy
18.027504,35.040436,imaginable
-37.459194,-15.328091,High
-10.110978,-44.967342,heave
16.72129,-13.5886345,bang
20.131294,14.849119,dynamite
14.3973255,51.966045,apparent
15.467817,-2.2900562,survived
-27.70717,-10.647772,wisdom
-42.68397,-41.16262,Joab
-2.157413,40.69667,contrived
-8.792257,-29.077742,thirsty
-45.11781,-14.094162,Buy
-47.25645,12.248331,deare
-30.091389,-13.734239,punishment
-21.730219,-16.890406,strengtheneth
-23.439386,-40.22824,Samaritans
-27.577742,-17.961649,giveth
-24.057522,39.157528,harm
41.36597,-27.138485,edged
-17.212828,20.387775,growl
-1.311372,56.510662,attempted
-5.689807,36.181843,THEN
-42.404522,-32.7491,Delilah
-40.484894,-45.223324,Uriel
1.6055039,59.430958,determined
6.4506626,39.35495,confirmation
-31.307295,9.381711,armes
-36.718433,-33.785114,spy
0.19504926,-48.002186,bonnets
-44.80189,14.457882,knowes
35.498184,14.992913,and
24.86551,11.953249,splendid
33.48354,-2.0623615,rueful
-15.909545,33.22696,go
-10.765931,56.603497,angry
46.12383,30.475473,Barbara
17.09721,-2.7224936,million
-20.91868,-24.04427,diseases
-4.457934,7.9271245,hourly
13.849086,13.08558,imaginative
-49.702953,5.3894153,Must
-4.6493855,31.856537,permission
-18.563372,29.491282,bothered
30.868465,11.713682,unmeaning
-27.100052,-35.75482,judges
-9.841602,17.6864,arguing
24.611652,5.045077,convulsions
-26.384274,8.659132,Freely
-45.82143,-16.846962,128
-47.820713,33.025726,Cask
1.6297606,3.8155737,Between
48.488445,-10.056663,sticking
-24.924505,20.655035,Shark
20.466145,-40.00625,Welcome
36.797398,2.9578505,accosted
-13.21756,-18.169752,perdition
3.8140583,29.668478,constraint
55.338024,16.330503,Tree
-35.24251,-47.314484,Uzza
9.878096,17.030203,marvels
10.686889,48.298103,perception
-14.150146,-9.319322,Babel
14.062575,47.562344,support
1.5774381,52.353565,unpleasant
41.72452,-23.23948,spout
11.809246,-35.278492,sun
17.312101,-33.444897,varied
17.716824,37.10137,authorised
26.185278,34.758854,proceedings
8.3584,-33.10832,overflowing
18.97069,16.958542,arising
-13.612453,-15.67644,travail
-8.458324,-18.285563,disguised
10.968256,-7.1054482,methought
52.157585,19.86103,Boy
-12.900494,-29.695223,causeth
-28.382738,-40.047398,fifties
-26.877012,-20.048532,Whosoever
-25.568653,-39.828503,Assyrians
38.982704,-27.675123,collapsed
30.059738,-16.069555,joining
19.913164,-17.16747,Raised
49.881264,-24.163477,sail
18.422674,49.54593,connexions
-50.172817,-47.067852,Nathan
-18.507093,0.79224557,worthiest
-14.672503,-19.557768,babe
15.966452,54.606358,immediate
7.209369,6.9759994,fashions
35.828175,-5.4956727,subordinates
14.423921,-17.181875,planet
21.73517,15.064915,brain
42.43827,21.924559,Gogol
18.998722,19.284758,furnished
-36.40556,-25.909122,commandment
-7.1708956,-9.997883,Some
51.555733,12.47753,got
32.256134,-31.60204,ghostly
-32.245415,7.537261,Lordship
46.970192,-14.310203,dragging
-5.5355883,-37.587612,fire
-22.434471,-44.40911,dedication
-44.60663,-46.161224,Hepher
-36.72483,-32.430008,Titus
-1.1879991,-48.686943,kidneys
-25.155012,-37.306053,upward
-45.580036,-35.21834,Joshua
-12.208837,-11.183461,Few
-15.9862585,-17.118204,persecution
10.022619,45.899204,injury
32.113987,-15.8861685,masked
-50.147846,-37.679413,younger
30.930378,-20.830437,signal
34.408123,-11.516925,knitted
28.929747,8.559661,rustic
34.940403,-3.3775375,hissed
-33.82847,-2.8826761,steal
46.258896,-15.739425,marched
11.793363,-35.2756,moon
-0.42648378,-20.922602,After
7.6535273,36.917892,affecting
7.5942116,13.588351,Commodore
-15.127153,20.681904,mutton
5.849488,-5.5302505,cucumbers
12.745509,49.446,receiving
1.4462411,-10.2483425,remorseless
24.41583,-20.741587,banded
8.151546,7.2683563,inherent
-26.067322,-36.757267,genealogy
42.0202,-10.142911,clutched
-45.437878,-18.168936,112
-14.554477,29.096485,reminds
-20.47034,-14.027862,praised
-40.809727,10.980968,Dagger
53.39908,-16.154882,below
9.761346,-21.4506,hoarse
-8.340287,4.9205456,invoke
-41.790554,-43.593674,Haggith
6.619853,4.962008,knight
38.695374,-31.951965,silvery
3.844674,-32.512157,wailing
37.53227,14.909449,doctors
34.34909,-24.216263,shuffling
-21.431002,-47.225933,lieth
49.367657,-14.695766,corridor
-3.3971725,-12.984041,creeds
1.0772307,-33.0817,virginity
10.043562,-14.967576,throng
41.099724,-25.872429,backed
-12.379097,33.490185,anywhere
-39.646637,36.875774,SPERM
2.9845133,25.556532,prosperous
5.84347,45.568447,duties
-8.356709,-28.439188,loathsome
24.368515,7.8877525,unaccountably
26.502558,24.467981,promptitude
-8.603066,55.403084,believed
-2.3732362,42.603752,present
10.5742655,37.757984,renewal
1.840244,30.459566,wonderfully
42.25718,8.33094,gently
